File,Datetime,Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Species Code,Common Name,Confidence
SYNC/Cam07/2020-06-12/UniFiVideo.Export.20200612.200001-20200612.102000/20200612.195001.JRNVR1Cam7.mp4,2020-06-12 12:50:01,11.0,Spectrogram 1,1.0,24.0,27.0,150.0,12000.0,blkpho,Black Phoebe,0.2878
scrubbed/Scrubbed_Files_03/lake1/20201002/proc_lake1_PST_D20201002T012800m909.wav,2020-10-02 01:28:00,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,cangoo,Canada Goose,0.1058
"SYNC/Cam07/2021-03-26/04 Camera 7 - 3-26-2021, 4.00.00am (5).mp4",2021-03-26 04:00:00,339.0,Spectrogram 1,1.0,2472.0,2475.0,150.0,12000.0,caltow,California Towhee,0.8551
scrubbed/Scrubbed_Files_03/lake1/20200810/proc_lake1_PST_D20200810T051526m555.wav,2020-08-10 05:15:26,1.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,caltow,California Towhee,0.1526
SYNC/Cam07/2020-05-06/UniFiVideo.Export.20200507.240001-20200506.165000/20200506.195000.JRNVR1Cam7.mp4,2020-05-06 12:50:00,62.0,Spectrogram 1,1.0,348.0,351.0,150.0,12000.0,wrenti,Wrentit,0.2694
SYNC/Cam07/2020-05-23/UniFiVideo.Export.20200524.065001-20200523.201036/20200524.244001.JRNVR1Cam7.mp4,2020-05-23 17:40:01,33.0,Spectrogram 1,1.0,264.0,267.0,150.0,12000.0,wrenti,Wrentit,0.8477
"SYNC/Cam01/2021-04-02/09 Camera 1 - 4-2-2021, 6.02.00am (10).mp4",2021-04-02 06:02:00,316.0,Spectrogram 1,1.0,3444.0,3447.0,150.0,12000.0,blkpho,Black Phoebe,0.1554
scrubbed/Scrubbed_Files_03/lake1/20190704/proc_lake1_PST_D20190704T194138m779.wav,2019-07-04 19:41:38,3.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,cowscj1,California Scrub-Jay,0.1997
scrubbed/Scrubbed_Files_03/upperlake1/20180708/proc_upperlake1_PST_D20180708T032802m720.wav,2018-07-08 03:28:02,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,barswa,Barn Swallow,0.9913
SYNC/Cam01/2020-12-27/UniFiVideo.Export.20201227.171001-20201227.142001/20201227.160001.JRNVR1Cam1.mp4,2020-12-27 09:00:01,36.0,Spectrogram 1,1.0,168.0,171.0,150.0,12000.0,hoowar,Hooded Warbler,0.1151
"SYNC/Cam07/2021-03-26/04 Camera 7 - 3-26-2021, 4.00.00am (4).mp4",2021-03-26 04:00:00,670.0,Spectrogram 1,1.0,3399.0,3402.0,150.0,12000.0,comyel,Common Yellowthroat,0.11
SYNC/Cam02/2020-09-20/UniFiVideo.Export.20200921.032001-20200920.131000/20200921.014001.JRNVR1Cam2.mp4,2020-09-21 07:00:01,18.0,Spectrogram 1,1.0,366.0,369.0,150.0,12000.0,rudshe,Ruddy Shelduck,0.139
"SYNC/Cam01/2021-04-21/09 Camera 1 - 4-21-2021, 6.01.00am - 1.mp4",2021-04-21 06:01:00,71.0,Spectrogram 1,1.0,624.0,627.0,150.0,12000.0,houfin,House Finch,0.2412
"SYNC/Cam07/2021-04-04/04 Camera 7 - 4-4-2021, 4.00.00am (4).mp4",2021-04-04 04:00:00,344.0,Spectrogram 1,1.0,2298.0,2301.0,150.0,12000.0,comrav,Common Raven,0.1124
"SYNC/Cam09/2021-02-15/06 Camera 9 - 2-15-2021, 4.00.00am (3).mp4",2021-02-15 04:00:00,140.0,Spectrogram 1,1.0,2673.0,2676.0,150.0,12000.0,orcori,Orchard Oriole,0.2346
"SYNC/Cam02/2021-04-10/10 Camera 2 - 4-10-2021, 6.10.00am (1).mp4",2021-04-10 06:10:00,146.0,Spectrogram 1,1.0,1791.0,1794.0,150.0,12000.0,wrenti,Wrentit,0.4311
SYNC/Cam01/2020-09-19/UniFiVideo.Export.20200919.194000-20200919.131000/20200919.170001.JRNVR1Cam1.mp4,2020-09-19 10:00:01,6.0,Spectrogram 1,1.0,36.0,39.0,150.0,12000.0,norfli,Northern Flicker,0.2209
scrubbed/Scrubbed_Files_01/lake2/20150603/proc_lake2_PST_D20150603T192214m127.wav,2015-06-03 19:22:14,1.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,daejun,Dark-eyed Junco,0.1548
SYNC/Cam07/2020-05-05/UniFiVideo.Export.20200505.191001-20200506.070000/20200506.014000.JRNVR1Cam7.mp4,2020-05-06 07:00:00,86.0,Spectrogram 1,1.0,594.0,597.0,150.0,12000.0,leabit,Least Bittern,0.1501
scrubbed/Scrubbed_Files_01/lake2/20161018/proc_lake2_PST_D20161018T061831m223.wav,2016-10-18 06:18:31,2.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,blkpho,Black Phoebe,0.1799
"SYNC/Cam07/2021-04-04/04 Camera 7 - 4-4-2021, 4.00.00am (7).mp4",2021-04-04 04:00:00,165.0,Spectrogram 1,1.0,1110.0,1113.0,150.0,12000.0,louwat,Louisiana Waterthrush,0.1364
"SYNC/Cam09/2021-02-28/06 Camera 9 - 2-28-2021, 4.00.00am (11).mp4",2021-02-28 04:00:00,164.0,Spectrogram 1,1.0,2364.0,2367.0,150.0,12000.0,grhowl,Great Horned Owl,0.1026
"SYNC/Cam01/2021-02-19/09 Camera 1 - 2-19-2021, 6.20.00am.mp4",2021-02-19 06:20:00,150.0,Spectrogram 1,1.0,828.0,831.0,150.0,12000.0,bkcspa,Black-chinned Sparrow,0.4222
"SYNC/Cam09/2021-02-24/06 Camera 9 - 2-24-2021, 4.00.00am (4).mp4",2021-02-24 04:00:00,388.0,Spectrogram 1,1.0,3006.0,3009.0,150.0,12000.0,treswa,Tree Swallow,0.2558
"SYNC/Cam09/2021-03-19/06 Camera 9 - 3-19-2021, 4.00.00am (8).mp4",2021-03-19 04:00:00,348.0,Spectrogram 1,1.0,2364.0,2367.0,150.0,12000.0,blkpho,Black Phoebe,0.5961
scrubbed/Scrubbed_Files_03/lake2/20201126/proc_lake2_PST_D20201126T212440m180.wav,2020-11-26 21:24:40,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,cangoo,Canada Goose,0.8761
SYNC/Cam02/2020-12-09/UniFiVideo.Export.20201209.171001-20201209.143001/20201209.145001.JRNVR1Cam2.mp4,2020-12-09 07:50:01,54.0,Spectrogram 1,1.0,378.0,381.0,150.0,12000.0,cowscj1,California Scrub-Jay,0.9451
"SYNC/Cam02/2021-04-02/10 Camera 2 - 4-2-2021, 6.10.00am (1).mp4",2021-04-02 06:10:00,535.0,Spectrogram 1,1.0,2748.0,2751.0,150.0,12000.0,pasfly,Pacific-slope Flycatcher,0.115
SYNC/Cam01/2020-05-02/UniFiVideo.Export.20200502.202001-20200502.132000/20200502.185000.JRNVR1Cam1.mp4,2020-05-02 11:50:00,2.0,Spectrogram 1,1.0,60.0,63.0,150.0,12000.0,amtspa,American Tree Sparrow,0.1479
"SYNC/Cam07/2021-03-20/04 Camera 7 - 3-20-2021, 4.00.00am (4).mp4",2021-03-20 04:00:00,796.0,Spectrogram 1,1.0,3468.0,3471.0,150.0,12000.0,mallar3,Mallard,0.4392
scrubbed/Scrubbed_Files_03/marsh1/20180724/proc_marsh1_PST_D20180724T052026m824.wav,2018-07-24 05:20:26,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,gcrwar,Golden-crowned Warbler,0.231
SYNC/Cam07/2020-05-21/UniFiVideo.Export.20200521.201000-20200521.071001/20200521.123000.JRNVR1Cam7.mp4,2020-05-21 05:30:00,76.0,Spectrogram 1,1.0,516.0,519.0,150.0,12000.0,leabit,Least Bittern,0.2235
SYNC/Cam02/2020-11-13/UniFiVideo.Export.20201113.232001-20201113.141000/20201113.214959.JRNVR1Cam2.mp4,2020-11-13 14:49:59,4.0,Spectrogram 1,1.0,159.0,162.0,150.0,12000.0,pifgoo,Pink-footed Goose,0.257
"SYNC/Cam09/2021-03-04/06 Camera 9 - 3-4-2021, 4.00.00am (10).mp4",2021-03-04 04:00:00,408.0,Spectrogram 1,1.0,3111.0,3114.0,150.0,12000.0,moudov,Mourning Dove,0.108
"SYNC/Cam07/2021-02-05/04 Camera 7 - 2-5-2021, 12.30.00am (12).mp4",2021-02-05 00:30:00,53.0,Spectrogram 1,1.0,318.0,321.0,150.0,12000.0,sonspa,Song Sparrow,0.3792
"SYNC/Cam10/2021-04-04/11 Camera 10 - 4-4-2021, 5.57.00am (6).mp4",2021-04-04 05:57:00,58.0,Spectrogram 1,1.0,2901.0,2904.0,150.0,12000.0,lesyel,Lesser Yellowlegs,0.6411
"SYNC/Cam07/2021-04-16/04 Camera 7 - 4-16-2021, 4.00.00am (10).mp4",2021-04-16 04:00:00,265.0,Spectrogram 1,1.0,2202.0,2205.0,150.0,12000.0,canwar,Canada Warbler,0.3296
SYNC/Cam10/2020-11-16/UniFiVideo.Export.20201116.171000-20201116.142000/20201116.155000.JRNVR1Cam10.mp4,2020-11-16 08:50:00,47.0,Spectrogram 1,1.0,237.0,240.0,150.0,12000.0,leasan,Least Sandpiper,0.1729
scrubbed/Scrubbed_Files_01/marsh1/20170723/proc_marsh1_PST_D20170723T231704m471.wav,2017-07-23 23:17:04,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,rook1,Rook,0.1079
SYNC/Cam01/2020-11-22/UniFiVideo.Export.20201122.171000-20201122.142001/20201122.162001.JRNVR1Cam1.mp4,2020-11-22 09:20:01,41.0,Spectrogram 1,1.0,378.0,381.0,150.0,12000.0,whcspa,White-crowned Sparrow,0.1279
"SYNC/Cam07/2021-02-01/04 Camera 7 - 2-1-2021, 12.30.00am (5).mp4",2021-02-01 00:30:00,573.0,Spectrogram 1,1.0,2502.0,2505.0,150.0,12000.0,amewig,American Wigeon,0.8509
classified/ridge1/20200519/proc_ridge1_PST_D20200519T062933m687.wav,2020-05-19 06:29:33,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,wrenti,Wrentit,0.2892
SYNC/Cam10/2020-07-13/UniFiVideo.Export.20200713.134000-20200713.121000/20200713.123000.JRNVR1Cam10.mp4,2020-07-13 05:30:00,117.0,Spectrogram 1,1.0,546.0,549.0,150.0,12000.0,astfly,Ash-throated Flycatcher,0.4649
scrubbed/Scrubbed_Files_02/lake2/20171109/proc_lake2_PST_D20171109T084354m439.wav,2017-11-09 08:43:54,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,amewig,American Wigeon,0.9438
SYNC/Cam07/2020-05-12/UniFiVideo.Export.20200513.065001-20200512.205000/20200512.221001.JRNVR1Cam7.mp4,2020-05-12 15:10:01,28.0,Spectrogram 1,1.0,90.0,93.0,150.0,12000.0,kinrai4,King Rail,0.1589
SYNC/Cam07/2020-04-29/UniFiVideo.Export.20200429.183000-20200429.071000/20200429.161001.JRNVR1Cam7.mp4,2020-04-29 09:10:01,47.0,Spectrogram 1,1.0,297.0,300.0,150.0,12000.0,cangoo,Canada Goose,0.1528
"SYNC/Cam10/2021-02-23/11 Camera 10 - 2-23-2021, 6.12.00am (4).mp4",2021-02-23 06:12:00,19.0,Spectrogram 1,1.0,327.0,330.0,150.0,12000.0,oaktit,Oak Titmouse,0.1457
"SYNC/Cam07/2021-04-08/04 Camera 7 - 4-8-2021, 4.00.00am (5).mp4",2021-04-08 04:00:00,104.0,Spectrogram 1,1.0,573.0,576.0,150.0,12000.0,comgal1,Common Gallinule,0.357
scrubbed/Scrubbed_Files_03/lake1/20190829/proc_lake1_PST_D20190829T014414m680.wav,2019-08-29 01:44:14,1.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,brnowl,Barn Owl,0.5304
"SYNC/Cam10/2021-02-27/11 Camera 10 - 2-27-2021, 6.12.00am (7).mp4",2021-02-27 06:12:00,6.0,Spectrogram 1,1.0,159.0,162.0,150.0,12000.0,lesyel,Lesser Yellowlegs,0.3311
scrubbed/Scrubbed_Files_01/marsh2/20130723/proc_marsh2_D20130723T055136m448.wav,2013-07-23 05:51:36,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,barswa,Barn Swallow,0.5631
SYNC/Cam07/2020-05-16/UniFiVideo.Export.20200516.214003-20200516.071000/20200516.204000.JRNVR1Cam7.mp4,2020-05-16 13:40:00,61.0,Spectrogram 1,1.0,207.0,210.0,150.0,12000.0,kinrai4,King Rail,0.3074
SYNC/Cam10/2020-07-16/UniFiVideo.Export.20200716.133000-20200716.121000/20200716.130000.JRNVR1Cam10.mp4,2020-07-16 06:00:00,37.0,Spectrogram 1,1.0,222.0,225.0,150.0,12000.0,dunlin,Dunlin,0.1072
"SYNC/Cam07/2021-04-01/04 Camera 7 - 4-1-2021, 4.00.00am (6).mp4",2021-04-01 04:00:00,280.0,Spectrogram 1,1.0,1509.0,1512.0,150.0,12000.0,gowwar,Golden-winged Warbler,0.1348
"SYNC/Cam07/2021-03-24/04 Camera 7 - 3-24-2021, 4.00.00am (2).mp4",2021-03-24 04:00:00,183.0,Spectrogram 1,1.0,2877.0,2880.0,150.0,12000.0,comyel,Common Yellowthroat,0.137
SYNC/Cam07/2020-05-01/UniFiVideo.Export.20200501.190001-20200502.070001/20200501.212001.JRNVR1Cam7.mp4,2020-05-01 14:20:01,24.0,Spectrogram 1,1.0,201.0,204.0,150.0,12000.0,cliswa,Cliff Swallow,0.2287
SYNC/Cam07/2020-05-17/UniFiVideo.Export.20200517.205001-20200517.071000/20200517.142001.JRNVR1Cam7.mp4,2020-05-17 07:20:01,50.0,Spectrogram 1,1.0,402.0,405.0,150.0,12000.0,amebit,American Bittern,0.1002
"SYNC/Cam07/2021-03-08/04 Camera 7 - 3-8-2021, 4.00.00am (13).mp4",2021-03-08 04:00:00,122.0,Spectrogram 1,1.0,3030.0,3033.0,150.0,12000.0,gadwal,Gadwall,0.9582
"SYNC/Cam07/2021-01-31/04 Camera 7 - 1-31-2021, 12.30.00am (15).mp4",2021-01-31 00:30:00,266.0,Spectrogram 1,1.0,1059.0,1062.0,150.0,12000.0,mallar3,Mallard,0.4915
SYNC/Cam10/2021-02-04/UniFiVideo.Export.20210204.171001-20210204.142000/20210204.165001.JRNVR1Cam10.mp4,2021-02-04 09:50:01,41.0,Spectrogram 1,1.0,318.0,321.0,150.0,12000.0,cubthr,Curve-billed Thrasher,0.1364
"SYNC/Cam09/2021-04-17/06 Camera 9 - 4-17-2021, 4.00.00am (7).mp4",2021-04-17 04:00:00,414.0,Spectrogram 1,1.0,2715.0,2718.0,150.0,12000.0,caltow,California Towhee,0.7665
"SYNC/Cam07/2021-03-18/04 Camera 7 - 3-18-2021, 4.00.00am (3).mp4",2021-03-18 04:00:00,26.0,Spectrogram 1,1.0,147.0,150.0,150.0,12000.0,gadwal,Gadwall,0.402
classified/marsh1/20140605/proc_marsh1_PST_D20140605T043337m839.wav,2014-06-05 04:33:37,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,sonspa,Song Sparrow,0.1088
scrubbed/Scrubbed_Files_01/lake2/20160602/proc_lake2_PST_D20160602T191933m576.wav,2016-06-02 19:19:33,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,vigswa,Violet-green Swallow,0.8709
"SYNC/Cam02/2021-04-08/10 Camera 2 - 4-8-2021, 6.10.00am (8).mp4",2021-04-08 06:10:00,174.0,Spectrogram 1,1.0,1659.0,1662.0,150.0,12000.0,wrenti,Wrentit,0.9906
SYNC/Cam01/2021-02-09/UniFiVideo.Export.20210209.180001-20210209.181459/20210209.170001.JRNVR1Cam1.mp4,2021-02-09 10:00:01,33.0,Spectrogram 1,1.0,516.0,519.0,150.0,12000.0,blkpho,Black Phoebe,0.9601
"SYNC/Cam01/2021-02-24/09 Camera 1 - 2-24-2021, 6.16.00am (8).mp4",2021-02-24 06:16:00,97.0,Spectrogram 1,1.0,1746.0,1749.0,150.0,12000.0,pygnut,Pygmy Nuthatch,0.4081
"SYNC/Cam07/2021-04-08/04 Camera 7 - 4-8-2021, 4.00.00am (12).mp4",2021-04-08 04:00:00,380.0,Spectrogram 1,1.0,3462.0,3465.0,150.0,12000.0,eurgol,European Goldfinch,0.2146
SYNC/Cam02/2020-09-11/UniFiVideo.Export.20200912.032001-20200911.131000/20200912.031001.JRNVR1Cam2.mp4,2020-09-11 20:10:01,24.0,Spectrogram 1,1.0,381.0,384.0,150.0,12000.0,easowl1,Eastern Screech-Owl,0.1208
scrubbed/Scrubbed_Files_01/lake1/20140721/proc_lake1_PST_D20140721T052611m510.wav,2014-07-21 05:26:11,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,wrenti,Wrentit,0.1414
"SYNC/Cam01/2021-04-26/09 Camera 1 - 4-26-2021, 6.01.00am - 7.mp4",2021-04-26 06:01:00,214.0,Spectrogram 1,1.0,1272.0,1275.0,150.0,12000.0,bkcspa,Black-chinned Sparrow,0.3532
"SYNC/Cam10/2021-04-04/11 Camera 10 - 4-4-2021, 5.57.00am.mp4",2021-04-04 05:57:00,721.0,Spectrogram 1,1.0,2529.0,2532.0,150.0,12000.0,spotow,Spotted Towhee,0.5268
scrubbed/Scrubbed_Files_03/lake1/20200626/proc_lake1_PST_D20200626T191855m459.wav,2020-06-26 19:18:55,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,brcmar1,Brown-chested Martin,0.1014
"SYNC/Cam10/2021-03-19/11 Camera 10 - 3-19-2021, 7.12.00am (1).mp4",2021-03-19 07:12:00,87.0,Spectrogram 1,1.0,261.0,264.0,150.0,12000.0,spotow,Spotted Towhee,0.2765
SYNC/Cam01/2020-04-29/UniFiVideo.Export.20200429.205001-20200430.024458/20200429.231000.JRNVR1Cam1.mp4,2020-04-29 16:10:00,25.0,Spectrogram 1,1.0,159.0,162.0,150.0,12000.0,caltow,California Towhee,0.297
"SYNC/Cam01/2021-04-18/09 Camera 1 - 4-18-2021, 6.01.00am - 2.mp4",2021-04-18 06:01:00,344.0,Spectrogram 1,1.0,2415.0,2418.0,150.0,12000.0,spotow,Spotted Towhee,0.1262
SYNC/Cam07/2020-05-21/UniFiVideo.Export.20200521.201000-20200521.071001/20200521.142000.JRNVR1Cam7.mp4,2020-05-21 07:20:00,97.0,Spectrogram 1,1.0,465.0,468.0,150.0,12000.0,rethaw,Red-tailed Hawk,0.2657
SYNC/Cam07/2020-04-28/UniFiVideo.Export.20200428.202000-20200428.071000/20200428.131000.JRNVR1Cam7.mp4,2020-04-28 06:10:00,61.0,Spectrogram 1,1.0,390.0,393.0,150.0,12000.0,pibgre,Pied-billed Grebe,0.961
"SYNC/Cam10/2021-04-01/11 Camera 10 - 4-1-2021, 5.57.00am (4).mp4",2021-04-01 05:57:00,271.0,Spectrogram 1,1.0,1467.0,1470.0,150.0,12000.0,houwre,House Wren,0.7877
SYNC/Cam07/2021-01-10/UniFiVideo.Export.20210110.224000-20210110.144001/20210110.222000.JRNVR1Cam7.mp4,2021-01-10 15:20:00,44.0,Spectrogram 1,1.0,507.0,510.0,150.0,12000.0,yebsap,Yellow-bellied Sapsucker,0.866
SYNC/Cam01/2020-11-06/UniFiVideo.Export.20201107.013000-20201106.193000/20201107.012000.JRNVR1Cam1.mp4,2020-11-07 05:00:00,65.0,Spectrogram 1,1.0,504.0,507.0,150.0,12000.0,gocspa,Golden-crowned Sparrow,0.1431
SYNC/Cam02/2020-04-25/UniFiVideo.Export.20200426.024000-20200425.155001/20200426.242001.JRNVR1Cam2.mp4,2020-04-25 17:20:01,84.0,Spectrogram 1,1.0,507.0,510.0,150.0,12000.0,cowscj1,California Scrub-Jay,0.9122
scrubbed/Scrubbed_Files_03/marsh1/20190914/proc_marsh1_PST_D20190914T210904m138.wav,2019-09-14 21:09:04,4.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,eurkes,Eurasian Kestrel,0.1046
SYNC/Cam01/2020-12-29/UniFiVideo.Export.20201229.171001-20201229.142001/20201229.163001.JRNVR1Cam1.mp4,2020-12-29 09:30:01,31.0,Spectrogram 1,1.0,492.0,495.0,150.0,12000.0,gilfli,Gilded Flicker,0.1285
SYNC/Cam02/2021-01-11/UniFiVideo.Export.20210111.172000-20210111.143001/20210111.153001.JRNVR1Cam2.mp4,2021-01-11 08:30:01,4.0,Spectrogram 1,1.0,90.0,93.0,150.0,12000.0,wrenti,Wrentit,0.1458
"SYNC/Cam01/2021-03-04/09 Camera 1 - 3-4-2021, 6.16.00am (2).mp4",2021-03-04 06:16:00,81.0,Spectrogram 1,1.0,1047.0,1050.0,150.0,12000.0,houfin,House Finch,0.645
classified/lake2/20140309/proc_lake2_PST_D20140309T205001m075-Myyu.wav,2014-03-09 20:50:01,1.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,barpet,Band-rumped Storm-Petrel,0.1244
SYNC/Cam09/2020-05-02/UniFiVideo.Export.20200502.185001-20200502.071000/20200502.155001.JRNVR1Cam9.mp4,2020-05-02 08:50:01,3.0,Spectrogram 1,1.0,21.0,24.0,150.0,12000.0,caltow,California Towhee,0.2046
SYNC/Cam07/2020-05-16/UniFiVideo.Export.20200517.065000-20200516.220001/20200517.023001.JRNVR1Cam7.mp4,2020-05-17 16:00:01,64.0,Spectrogram 1,1.0,381.0,384.0,150.0,12000.0,rewbla,Red-winged Blackbird,0.1001
SYNC/Cam10/2020-04-25/UniFiVideo.Export.20200425.191001-20200425.132001/20200425.150001.JRNVR1Cam10.mp4,2020-04-25 08:00:01,25.0,Spectrogram 1,1.0,153.0,156.0,150.0,12000.0,spotow,Spotted Towhee,0.1462
"SYNC/Cam07/2021-04-10/04 Camera 7 - 4-10-2021, 4.00.00am (9).mp4",2021-04-10 04:00:00,11.0,Spectrogram 1,1.0,147.0,150.0,150.0,12000.0,whwcro,White-winged Crossbill,0.1103
"SYNC/Cam04/2021-04-04/07 Camera 4 - 4-4-2021, 6.11.00am (12).mp4",2021-04-04 06:11:00,53.0,Spectrogram 1,1.0,3093.0,3096.0,150.0,12000.0,blugrb1,Blue Grosbeak,0.2433
"SYNC/Cam02/2021-02-18/10 Camera 2 - 2-18-2021, 6.30.00am.mp4",2021-02-18 06:30:00,278.0,Spectrogram 1,1.0,2283.0,2286.0,150.0,12000.0,bewwre,Bewick's Wren,0.2333
SYNC/Cam10/2020-05-03/UniFiVideo.Export.20200504.024000-20200503.132000/20200504.015001.JRNVR1Cam10.mp4,2020-05-04 08:00:01,50.0,Spectrogram 1,1.0,366.0,369.0,150.0,12000.0,gnttow,Green-tailed Towhee,0.5379
SYNC/Cam02/2020-05-02/UniFiVideo.Export.20200503.024001-20200502.141001/20200502.154000.JRNVR1Cam2.mp4,2020-05-02 08:40:00,43.0,Spectrogram 1,1.0,234.0,237.0,150.0,12000.0,gnttow,Green-tailed Towhee,0.1401
"SYNC/Cam09/2021-04-20/06 Camera 9 - 4-20-2021, 4.00.00am - 2.mp4",2021-04-20 04:00:00,449.0,Spectrogram 1,1.0,3219.0,3222.0,150.0,12000.0,dickci,Dickcissel,0.1081
SYNC/Cam07/2020-05-10/UniFiVideo.Export.20200510.192000-20200510.071000/20200510.130000.JRNVR1Cam7.mp4,2020-05-10 06:00:00,38.0,Spectrogram 1,1.0,249.0,252.0,150.0,12000.0,leabit,Least Bittern,0.1523
"SYNC/Cam07/2021-02-09/04 Camera 7 - 2-9-2021, 12.30.00am (9).mp4",2021-02-09 00:30:00,299.0,Spectrogram 1,1.0,1947.0,1950.0,150.0,12000.0,grbher3,Great Blue Heron,0.1075
"SYNC/Cam01/2021-04-19/09 Camera 1 - 4-19-2021, 6.02.00am - 2.mp4",2021-04-19 06:02:00,255.0,Spectrogram 1,1.0,2451.0,2454.0,150.0,12000.0,lesgol,Lesser Goldfinch,0.1027
"SYNC/Cam02/2021-03-20/10 Camera 2 - 3-20-2021, 6.09.00am (10).mp4",2021-03-20 06:09:00,96.0,Spectrogram 1,1.0,3246.0,3249.0,150.0,12000.0,daejun,Dark-eyed Junco,0.3269
"SYNC/Cam09/2021-03-12/06 Camera 9 - 3-12-2021, 4.00.00am (12).mp4",2021-03-12 04:00:00,381.0,Spectrogram 1,1.0,3510.0,3513.0,150.0,12000.0,easmea,Eastern Meadowlark,0.1286
"SYNC/Cam07/2021-04-19/04 Camera 7 - 4-19-2021, 4.00.00am - 11.mp4",2021-04-19 04:00:00,70.0,Spectrogram 1,1.0,390.0,393.0,150.0,12000.0,rewbla,Red-winged Blackbird,0.1017
SYNC/Cam07/2020-10-28/UniFiVideo.Export.20201028.182000-20201028.071000/20201028.180000.JRNVR1Cam7.mp4,2020-10-28 11:00:00,9.0,Spectrogram 1,1.0,27.0,30.0,150.0,12000.0,blkpho,Black Phoebe,0.3093
scrubbed/Scrubbed_Files_01/lake1/20160922/proc_lake1_PST_D20160922T063046m668.wav,2016-09-22 06:30:46,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,comyel,Common Yellowthroat,0.475
scrubbed/Scrubbed_Files_03/upperlake1/20180705/proc_upperlake1_PST_D20180705T031828m531.wav,2018-07-05 03:18:28,2.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,barswa,Barn Swallow,0.3598
"SYNC/Cam10/2021-04-01/11 Camera 10 - 4-1-2021, 5.57.00am (1).mp4",2021-04-01 05:57:00,66.0,Spectrogram 1,1.0,279.0,282.0,150.0,12000.0,bkcspa,Black-chinned Sparrow,0.2499
"SYNC/Cam01/2021-04-18/09 Camera 1 - 4-18-2021, 6.01.00am - 10.mp4",2021-04-18 06:01:00,82.0,Spectrogram 1,1.0,393.0,396.0,150.0,12000.0,clcspa,Clay-colored Sparrow,0.1256
"SYNC/Cam02/2021-04-21/10 Camera 2 - 4-21-2021, 6.10.00am (2).mp4",2021-04-21 06:10:00,148.0,Spectrogram 1,1.0,879.0,882.0,150.0,12000.0,cowscj1,California Scrub-Jay,0.1314
SYNC/Cam10/2020-06-19/UniFiVideo.Export.20200620.042000-20200619.121000/20200620.034000.Cam10old.mp4,2020-06-19 20:40:00,156.0,Spectrogram 1,1.0,375.0,378.0,150.0,12000.0,cowscj1,California Scrub-Jay,0.4372
scrubbed/Scrubbed_Files_01/lake2/20150504/proc_lake2_PST_D20150504T054555m611.wav,2015-05-04 05:45:55,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,pasfly,Pacific-slope Flycatcher,0.2236
"SYNC/Cam07/2021-01-31/04 Camera 7 - 1-31-2021, 12.30.00am (17).mp4",2021-01-31 00:30:00,535.0,Spectrogram 1,1.0,2085.0,2088.0,150.0,12000.0,mallar3,Mallard,0.3333
"SYNC/Cam10/2021-02-17/11 Camera 10 - 2-17-2021, 6.15.00am (5).mp4",2021-02-17 06:15:00,99.0,Spectrogram 1,1.0,705.0,708.0,150.0,12000.0,lecthr,LeConte's Thrasher,0.188
"SYNC/Cam07/2021-03-11/04 Camera 7 - 3-11-2021, 4.00.00am (5).mp4",2021-03-11 04:00:00,386.0,Spectrogram 1,1.0,1035.0,1038.0,150.0,12000.0,mallar3,Mallard,0.4017
scrubbed/Scrubbed_Files_01/marsh2/20130827/proc_marsh2_D20130827T065316m225.wav,2013-08-27 06:53:16,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,ridrai1,Ridgway's Rail,0.1107
scrubbed/Scrubbed_Files_03/lake1/20180505/proc_lake1_PST_D20180505T171945m302.wav,2018-05-05 17:19:45,1.0,Spectrogram 1,1.0,3.0,6.0,150.0,12000.0,bushti,Bushtit,0.2692
classified/barn1/20220517/proc_barn1_D20220517T000538m354.wav,2022-05-17 00:05:38,1.0,Spectrogram 1,1.0,0.0,3.0,150.0,12000.0,cobtan1,Common Chlorospingus,0.1084
